Target,Source,Weight
43,427,23
30,22,23
371,455,23
27,323,23
306,467,23
486,136,23
172,15,23
71,344,23
408,126,23
241,297,23
37,120,23
73,180,23
389,304,23
70,91,23
355,293,23
362,355,23
146,248,23
166,291,23
449,297,23
402,297,23
413,252,23
261,297,23
296,497,23
48,323,23
438,15,23
434,332,23
429,50,23
57,126,23
125,297,23
190,50,23
34,449,23
107,296,23
312,165,23
479,49,23
5,393,24
149,297,24
446,65,24
477,361,24
495,180,24
122,52,24
310,94,24
200,397,24
97,498,24
273,120,24
197,347,24
364,46,24
253,115,24
60,347,24
208,58,24
375,368,24
245,145,24
182,272,24
182,16,24
391,63,24
198,111,24
123,241,24
403,314,24
356,455,24
176,180,24
478,368,24
261,95,24
133,314,24
167,158,24
69,65,24
316,27,24
431,454,24
459,212,24
285,468,24
266,297,24
292,282,24
271,291,24
327,367,24
20,79,24
34,131,24
12,126,24
187,279,24
464,14,24
303,282,24
393,314,25
139,33,25
315,126,25
52,174,25
353,328,25
472,119,25
366,185,25
416,280,25
235,22,25
77,215,25
237,314,25
349,215,25
188,13,25
171,323,25
219,94,25
130,249,25
331,368,25
457,382,25
395,268,25
336,230,25
44,175,25
19,210,25
387,400,25
370,297,25
239,63,25
388,16,25
196,238,25
379,387,25
484,163,25
476,335,25
407,320,25
447,212,25
92,489,25
329,63,25
6,48,25
333,373,25
313,128,25
242,282,25
269,144,25
161,354,25
5,11,26
179,204,26
103,409,26
251,119,26
233,50,26
374,174,26
43,115,26
88,317,26
357,323,26
466,268,26
231,342,26
236,252,26
66,468,26
151,323,26
457,359,26
383,180,26
89,411,26
18,297,26
87,308,26
318,195,26
265,191,26
83,19,26
352,174,26
496,344,26
216,116,26
141,256,26
283,408,26
422,22,27
201,58,27
426,202,27
162,86,27
256,14,27
380,205,27
436,119,27
39,157,27
497,366,27
403,229,27
160,159,27
194,376,27
38,297,27
80,226,27
127,302,27
318,453,27
62,222,27
463,412,27
124,282,27
292,117,27
68,0,27
254,182,27
348,304,27
479,267,27
63,7,28
468,116,28
289,405,28
129,393,28
330,494,28
441,178,28
221,417,28
193,215,28
223,94,28
284,28,28
209,368,28
100,221,28
319,241,28
494,409,29
290,116,29
181,401,29
194,489,29
351,295,29
334,311,29
281,425,30
190,446,30
