Target,Source,Weight
5,76,22
5,82,20
5,27,28
5,63,27
5,3,26
5,74,24
5,89,20
5,75,24
5,28,24
5,68,28
5,80,25
6,16,30
6,17,30
6,18,30
6,19,21
6,20,23
6,21,24
6,22,22
6,23,23
6,24,24
6,25,30
6,26,20
6,27,26
6,28,23
6,29,29
6,30,22
6,31,24
6,32,29
6,33,24
6,34,21
6,35,23
6,36,29
6,37,20
6,38,27
6,42,27
6,43,23
6,44,26
6,47,26
6,48,29
6,49,21
6,50,26
6,51,30
6,53,26
6,54,26
6,55,21
6,57,28
6,58,22
6,64,30
6,65,21
6,66,25
6,67,28
6,68,20
6,70,28
6,71,28
6,74,26
6,76,22
6,77,24
6,78,30
6,82,30
6,85,29
6,90,25
6,92,29
6,95,28
6,99,30
6,1,26
6,3,20
6,5,24
6,14,27
6,15,30
6,40,28
6,45,28
6,56,23
6,83,21
6,97,29
6,7,30
6,12,20
6,39,22
6,60,25
6,61,29
6,75,23
6,79,26
6,73,26
6,2,22
6,59,22
6,80,23
6,69,20
6,86,26
6,88,25
6,96,24
6,52,28
7,10,24
7,11,28
7,12,29
7,13,29
7,14,20
7,15,24
7,16,23
7,17,20
7,19,21
7,20,24
7,21,25
7,23,20
7,24,28
7,25,26
7,26,24
7,27,25
7,29,29
7,30,22
7,32,26
7,35,24
7,36,22
7,38,23
7,39,28
7,40,22
7,42,27
7,43,22
7,46,23
7,47,28
7,49,27
7,51,24
7,52,21
7,53,29
7,54,22
7,55,26
7,56,27
7,57,24
7,58,28
7,64,29
7,66,23
7,67,26
7,68,24
7,69,21
7,73,22
7,74,28
7,75,23
7,76,29
7,78,29
7,80,22
7,84,29
7,87,21
7,89,25
7,90,27
7,92,20
7,95,20
7,4,30
7,33,25
7,34,26
7,48,24
7,50,29
7,60,21
7,63,24
7,70,21
7,77,23
7,79,21
7,3,29
7,8,28
7,9,30
7,44,30
7,96,27
7,59,22
7,72,28
7,45,22
7,86,21
7,28,24
7,85,22
7,81,28
7,61,20
8,11,26
8,12,25
8,13,24
8,14,25
8,15,23
8,16,22
8,17,29
8,18,30
8,19,26
8,20,27
8,22,30
8,23,26
8,24,20
8,25,23
8,26,26
8,28,25
8,30,23
8,33,29
8,35,23
8,38,23
8,39,29
8,40,21
8,44,21
8,45,27
8,46,21
8,49,21
8,50,24
8,51,23
8,53,21
8,56,21
8,57,20
8,58,30
8,59,20
8,67,21
8,74,27
8,75,26
8,76,23
8,77,29
8,79,25
8,80,29
8,81,26
8,82,24
8,83,26
8,84,25
8,86,22
8,87,30
8,88,23
8,90,26
8,92,29
8,94,20
8,95,28
8,1,20
8,3,27
8,4,21
8,9,25
8,10,23
8,21,25
8,31,28
8,32,21
8,48,26
8,55,29
8,61,28
8,66,29
8,73,28
8,78,24
8,93,20
8,60,28
8,65,21
8,2,26
8,37,22
8,69,20
8,5,29
8,43,27
8,7,21
8,36,23
8,62,29
9,2,29
9,3,20
9,4,20
9,5,26
9,6,23
9,8,30
9,10,23
9,11,27
9,12,26
9,13,23
9,14,26
9,15,20
9,16,24
9,17,21
9,19,24
9,20,30
9,21,27
9,22,29
9,23,29
9,25,30
9,27,24
9,28,21
9,29,28
9,32,25
9,33,21
9,35,22
9,36,30
9,37,23
9,39,24
9,43,22
9,44,23
9,45,27
9,46,28
9,50,25
9,51,30
9,52,26
9,53,25
9,58,25
9,59,21
9,64,21
9,70,22
9,72,21
9,74,27
9,79,28
9,81,21
9,83,22
9,89,21
9,92,23
9,93,24
9,18,20
9,30,22
9,41,23
9,47,30
9,54,24
9,76,22
9,91,29
9,99,23
9,63,27
9,71,23
9,78,29
9,87,30
9,38,29
9,40,20
9,94,27
9,55,22
10,11,27
10,12,20
10,13,29
10,14,25
10,15,29
10,16,26
10,17,26
10,18,22
10,19,22
10,20,22
10,21,26
10,22,27
10,23,21
10,24,25
10,25,24
10,26,28
10,27,27
10,29,22
10,30,30
10,31,30
10,32,27
10,34,28
10,36,27
10,37,30
10,38,20
10,39,20
10,40,25
10,41,30
10,42,27
10,45,26
10,49,29
10,51,21
10,53,29
10,54,25
10,55,27
10,59,22
10,61,25
10,62,23
10,64,22
10,66,20
10,67,25
10,69,29
10,75,28
10,77,20
10,78,25
10,84,28
10,86,25
10,90,26
10,94,28
10,96,29
10,5,26
10,6,30
10,8,25
10,35,25
10,43,21
10,44,20
10,52,28
10,68,22
10,80,26
10,4,29
10,28,26
10,48,21
10,58,20
10,60,28
10,71,24
10,83,20
10,89,27
10,98,20
10,50,28
10,88,30
10,1,21
10,81,30
10,82,20
11,19,20
11,20,22
11,21,25
11,22,27
11,23,20
11,24,23
11,25,23
11,26,24
11,27,28
11,28,22
11,30,26
11,32,20
11,33,27
11,36,26
11,37,29
11,38,26
11,39,22
11,40,29
11,41,28
11,43,29
11,44,23
11,48,28
11,49,23
11,52,28
11,53,25
11,61,23
11,62,23
11,63,27
11,64,24
11,68,20
11,72,23
11,73,20
11,74,29
11,75,24
11,76,30
11,81,26
11,82,23
11,83,29
11,84,29
11,85,29
11,87,21
11,90,28
11,91,25
11,92,23
11,97,27
11,1,29
11,3,23
11,9,30
11,13,24
11,15,30
11,16,27
11,17,25
11,31,22
11,34,27
11,42,29
11,51,30
11,54,27
11,57,26
11,66,22
11,69,23
11,71,21
11,77,29
11,78,26
11,65,20
11,67,27
11,98,25
11,14,25
11,56,22
11,58,27
11,89,21
11,4,28
11,35,24
11,47,28
12,13,23
12,14,23
12,16,29
12,17,21
12,18,30
12,19,21
12,20,24
12,21,29
12,22,29
12,23,27
12,25,27
12,26,20
12,27,24
12,28,23
12,29,20
12,30,29
12,31,30
12,32,30
12,33,27
12,35,29
12,36,29
12,37,26
12,40,22
12,42,30
12,44,24
12,45,27
12,46,21
12,48,28
12,51,24
12,54,27
12,55,25
12,57,28
12,58,29
12,61,22
12,62,26
12,66,26
12,70,29
12,78,25
12,80,29
12,81,27
12,84,24
12,90,22
12,95,22
12,99,24
12,7,28
12,8,29
12,34,20
12,38,22
12,39,28
12,49,21
12,68,22
12,92,23
12,93,25
12,94,26
12,1,20
12,2,25
12,11,23
12,69,25
12,72,20
12,97,27
12,3,29
12,41,27
12,50,26
12,52,22
12,73,27
12,91,29
12,24,25
12,47,26
12,82,23
13,23,26
13,24,23
13,25,21
13,28,21
13,29,27
13,30,23
13,31,29
13,32,27
13,33,23
13,34,22
13,35,25
13,36,23
13,37,26
13,39,24
13,41,28
13,43,30
13,44,21
13,45,27
13,49,28
13,52,24
13,54,28
13,55,30
13,56,22
13,59,20
13,60,29
13,61,28
13,62,21
13,63,25
13,65,27
13,67,23
13,68,30
13,69,29
13,70,20
13,71,26
13,73,30
13,80,26
13,81,24
13,84,22
13,85,27
13,87,21
13,88,26
13,91,23
13,93,28
13,94,22
13,98,25
13,99,27
13,1,21
13,5,25
13,11,23
13,27,23
13,50,23
13,64,22
13,89,29
13,3,23
13,14,23
13,18,29
13,19,22
13,42,29
13,46,28
13,57,30
13,72,23
13,79,26
13,90,26
13,8,30
13,10,25
13,12,27
13,51,25
13,58,20
13,53,29
13,75,25
14,20,25
14,21,27
14,22,30
14,24,20
14,25,20
14,28,24
14,29,30
14,32,22
14,33,25
14,34,26
14,36,25
14,37,30
14,38,28
14,40,22
14,41,22
14,43,28
14,45,22
14,46,30
14,48,21
14,50,29
14,51,22
14,52,26
14,53,25
14,55,28
14,59,27
14,61,20
14,63,27
14,65,22
14,67,28
14,68,30
14,74,24
14,75,26
14,77,20
14,78,29
14,79,20
14,80,27
14,84,30
14,85,22
14,91,26
14,95,24
14,1,20
14,2,30
14,17,30
14,18,25
14,27,24
14,31,26
14,47,24
14,58,22
14,69,26
14,71,20
14,73,24
14,81,20
14,87,24
14,90,22
14,92,22
14,98,24
14,99,27
14,5,26
14,7,20
14,70,25
14,89,20
14,11,24
14,16,26
14,42,28
14,8,20
14,60,25
14,82,20
14,10,22
15,7,27
15,10,30
15,11,28
15,13,23
15,14,20
15,16,21
15,17,23
15,18,25
15,21,29
15,23,28
15,25,20
15,28,28
15,30,26
15,31,20
15,32,30
15,34,20
15,35,26
15,38,28
15,40,26
15,41,29
15,42,28
15,43,30
15,44,24
15,45,20
15,46,23
15,49,22
15,50,25
15,51,26
15,54,28
15,57,30
15,60,26
15,64,30
15,69,22
15,72,25
15,73,22
15,74,22
15,78,29
15,82,22
15,84,22
15,86,30
15,88,30
15,89,24
15,92,28
15,96,25
15,1,21
15,5,26
15,8,27
15,12,26
15,19,29
15,22,20
15,36,24
15,39,22
15,48,25
15,52,30
15,75,30
15,85,30
15,98,26
15,4,29
15,27,30
15,29,21
15,55,21
15,65,27
15,37,26
15,56,30
15,53,24
15,91,30
15,94,23
16,30,29
16,33,30
16,34,27
16,36,21
16,37,23
16,38,22
16,39,30
16,40,26
16,42,25
16,43,22
16,45,30
16,46,22
16,47,20
16,48,21
16,49,29
16,50,25
16,52,30
16,55,21
16,56,21
16,57,25
16,58,27
16,60,22
16,63,27
16,66,21
16,67,22
16,68,22
16,71,21
16,72,26
16,74,22
16,75,21
16,80,29
16,83,22
16,85,25
16,86,26
16,90,30
16,91,20
16,96,22
16,99,24
16,4,26
16,6,25
16,7,23
16,10,30
16,15,25
16,19,22
16,20,21
16,25,29
16,32,23
16,61,24
16,64,28
16,65,22
16,78,29
16,93,25
16,94,22
16,5,24
16,14,24
16,17,29
16,27,24
16,31,20
16,2,20
16,18,21
16,98,20
16,95,22
16,11,26
16,21,29
16,44,29
16,92,24
17,35,26
17,37,28
17,38,25
17,40,22
17,42,24
17,43,22
17,44,29
17,45,27
17,48,26
17,49,25
17,50,24
17,51,23
17,52,20
17,54,22
17,56,22
17,57,20
17,59,26
17,61,23
17,62,29
17,63,26
17,64,23
17,65,25
17,67,30
17,68,23
17,70,22
17,73,23
17,75,28
17,78,25
17,79,24
17,81,22
17,83,25
17,86,22
17,87,26
17,88,26
17,90,27
17,91,28
17,93,27
17,99,26
17,3,25
17,6,21
17,7,23
17,13,20
17,26,29
17,39,28
17,47,20
17,55,24
17,72,25
17,74,30
17,80,27
17,84,25
17,1,22
17,5,23
17,8,28
17,9,29
17,11,29
17,18,21
17,14,22
17,16,25
17,29,23
17,32,27
17,98,29
17,60,20
17,33,24
17,10,30
18,4,27
18,5,29
18,6,23
18,7,23
18,9,27
18,10,22
18,13,26
18,15,21
18,16,29
18,19,26
18,20,21
18,21,27
18,22,29
18,23,20
18,24,22
18,25,22
18,26,25
18,27,26
18,28,29
18,29,23
18,31,23
18,32,25
18,33,24
18,35,23
18,36,20
18,37,28
18,38,27
18,41,21
18,43,27
18,44,28
18,48,23
18,51,26
18,53,24
18,57,23
18,59,21
18,65,28
18,67,26
18,76,26
18,78,25
18,80,26
18,82,21
18,86,24
18,87,20
18,90,21
18,91,27
18,94,26
18,98,20
18,2,27
18,12,28
18,40,26
18,45,24
18,46,28
18,69,30
18,71,22
18,77,27
18,85,28
18,99,21
18,17,27
18,50,30
18,97,22
18,89,29
18,81,30
18,52,21
19,13,20
19,14,22
19,15,27
19,17,21
19,18,29
19,20,26
19,22,25
19,23,30
19,24,29
19,25,24
19,26,29
19,28,26
19,29,26
19,30,25
19,31,29
19,32,25
19,34,24
19,35,26
19,36,27
19,37,27
19,38,27
19,39,22
19,45,23
19,49,22
19,50,22
19,52,21
19,53,24
19,55,22
19,56,26
19,61,30
19,65,28
19,66,26
19,72,27
19,79,22
19,80,25
19,81,21
19,85,30
19,88,30
19,89,29
19,93,25
19,99,25
19,11,20
19,40,25
19,48,24
19,57,24
19,60,30
19,63,26
19,64,24
19,70,30
19,78,27
19,82,30
19,92,23
19,96,26
19,1,24
19,6,21
19,33,24
19,87,21
19,27,20
19,67,23
19,54,28
19,76,30
19,98,27
20,1,21
20,2,27
20,3,25
20,5,20
20,6,23
20,7,23
20,8,27
20,9,24
20,10,26
20,12,28
20,13,24
20,14,28
20,15,23
20,16,25
20,17,30
20,18,25
20,21,30
20,23,26
20,25,23
20,26,26
20,27,30
20,29,24
20,30,30
20,34,24
20,36,30
20,37,25
20,38,23
20,39,27
20,42,25
20,43,23
20,46,21
20,48,24
20,49,20
20,58,23
20,62,22
20,68,23
20,69,25
20,70,20
20,72,28
20,73,22
20,74,21
20,77,28
20,78,27
20,79,23
20,82,21
20,92,28
20,95,21
20,19,26
20,22,29
20,44,27
20,53,26
20,57,29
20,88,29
20,11,29
20,24,21
20,35,26
20,63,27
20,83,28
20,51,25
20,41,22
20,59,24
20,97,29
21,36,27
21,37,20
21,38,28
21,39,21
21,40,27
21,43,20
21,44,21
21,45,28
21,46,30
21,47,29
21,48,30
21,49,28
21,50,29
21,51,27
21,55,26
21,56,26
21,57,26
21,58,27
21,60,27
21,61,28
21,63,20
21,64,26
21,66,22
21,68,26
21,70,29
21,73,26
21,74,22
21,75,24
21,76,23
21,77,25
21,79,23
21,80,29
21,83,22
21,87,27
21,93,21
21,97,30
21,1,22
21,4,30
21,6,21
21,8,23
21,10,21
21,12,23
21,13,28
21,14,22
21,15,25
21,23,29
21,28,21
21,52,27
21,72,29
21,85,24
21,86,20
21,9,24
21,16,24
21,19,21
21,65,29
21,84,30
21,96,22
21,7,27
21,30,27
21,62,29
21,31,20
21,32,20
21,27,20
22,13,25
22,14,25
22,15,28
22,17,24
22,18,28
22,19,23
22,20,23
22,23,25
22,24,27
22,25,22
22,26,24
22,28,27
22,30,30
22,31,26
22,32,22
22,35,27
22,37,27
22,39,29
22,42,23
22,44,22
22,46,29
22,47,23
22,49,25
22,50,30
22,51,23
22,52,25
22,54,29
22,55,30
22,56,28
22,57,28
22,58,29
22,63,24
22,64,22
22,67,22
22,77,25
22,78,22
22,81,25
22,83,21
22,86,26
22,91,30
22,97,27
22,2,21
22,5,21
22,8,20
22,34,23
22,38,24
22,43,30
22,45,21
22,60,22
22,69,27
22,82,20
22,94,23
22,98,27
22,7,30
22,10,23
22,89,26
22,48,27
22,66,23
22,61,24
22,62,25
23,20,27
23,21,25
23,22,27
23,24,25
23,25,23
23,27,20
23,35,22
23,36,28
23,38,29
23,41,22
23,42,21
23,44,23
23,46,23
23,47,30
23,48,29
23,52,20
23,55,30
23,56,22
23,64,20
23,66,30
23,68,28
23,69,22
23,71,27
23,76,22
23,77,30
23,80,27
23,83,27
23,84,26
23,86,25
23,87,26
23,88,27
23,93,24
23,95,29
23,99,28
23,8,22
23,17,22
23,18,30
23,28,26
23,34,28
23,37,26
23,39,26
23,49,28
23,57,24
23,74,23
23,78,24
23,94,25
23,96,21
23,2,23
23,89,24
23,90,21
23,13,30
23,26,21
23,31,23
23,33,22
23,15,30
23,1,28
24,1,24
24,2,30
24,3,25
24,4,27
24,5,20
24,6,26
24,8,30
24,9,22
24,11,29
24,13,26
24,14,30
24,15,30
24,16,29
24,17,30
24,19,30
24,21,25
24,26,29
24,27,27
24,28,24
24,30,26
24,35,28
24,37,25
24,38,20
24,39,22
24,40,26
24,41,29
24,42,29
24,44,28
24,46,26
24,48,29
24,51,28
24,54,21
24,59,28
24,62,28
24,65,23
24,68,30
24,71,29
24,72,24
24,76,30
24,78,29
24,79,27
24,80,30
24,81,23
24,82,27
24,84,24
24,85,21
24,86,30
24,91,21
24,96,27
24,18,29
24,23,22
24,25,22
24,31,25
24,43,23
24,47,23
24,49,27
24,66,29
24,74,23
24,83,28
24,93,30
24,32,29
24,89,26
24,61,21
25,20,22
25,21,23
25,22,27
25,23,21
25,26,24
25,27,25
25,29,27
25,30,20
25,31,24
25,33,22
25,35,21
25,38,25
25,39,21
25,40,28
25,41,23
25,45,25
25,46,29
25,49,24
25,51,20
25,53,26
25,55,25
25,57,25
25,58,24
25,59,26
25,61,30
25,62,20
25,63,25
25,64,24
25,66,28
25,68,25
25,69,28
25,73,30
25,78,20
25,95,20
25,97,29
25,4,25
25,10,30
25,14,25
25,18,27
25,19,28
25,37,22
25,44,26
25,50,24
25,67,20
25,82,30
25,89,29
25,94,22
25,1,26
25,3,22
25,24,25
25,28,20
25,13,25
25,17,21
25,87,28
25,98,28
25,5,30
26,2,23
26,4,29
26,5,23
26,6,25
26,7,28
26,8,22
26,10,27
26,11,22
26,15,22
26,17,30
26,19,29
26,20,22
26,24,26
26,28,29
26,29,21
26,33,21
26,34,24
26,36,20
26,37,25
26,39,22
26,41,30
26,42,25
26,43,28
26,44,29
26,46,28
26,47,22
26,50,20
26,51,24
26,53,25
26,54,29
26,55,28
26,56,22
26,58,29
26,63,22
26,65,22
26,69,22
26,70,30
26,76,25
26,77,28
26,78,20
26,81,21
26,83,23
26,93,30
26,3,20
26,12,24
26,13,23
26,68,24
26,72,30
26,86,21
26,92,25
26,18,27
26,25,21
26,60,20
26,66,21
26,85,22
26,95,29
26,9,21
26,14,26
26,30,21
26,82,30
26,89,25
26,52,22
27,17,30
27,18,26
27,19,23
27,20,27
27,21,23
27,22,21
27,23,27
27,25,21
27,26,28
27,30,29
27,31,24
27,32,29
27,38,25
27,39,26
27,40,26
27,43,25
27,45,30
27,46,23
27,47,20
27,49,23
27,50,23
27,52,30
27,55,29
27,56,30
27,57,24
27,58,23
27,62,26
27,64,27
27,66,22
27,71,24
27,72,28
27,79,27
27,80,22
27,85,30
27,87,20
27,97,23
27,6,26
27,11,25
27,24,28
27,28,25
27,34,21
27,35,26
27,36,20
27,69,26
27,82,30
27,9,20
27,67,22
27,74,25
27,3,20
27,5,26
27,13,24
27,59,22
27,14,29
27,96,26
27,99,25
27,84,21
27,16,30
28,9,27
28,10,30
28,12,29
28,13,27
28,14,30
28,15,21
28,17,26
28,18,22
28,21,21
28,25,24
28,26,27
28,27,30
28,32,28
28,33,25
28,34,26
28,36,20
28,37,28
