Target,Source,Weight
251,277,20
277,201,20
201,299,20
299,231,20
231,203,20
203,317,20
317,254,20
254,211,20
211,258,20
258,255,20
255,267,20
267,256,20
256,252,20
252,283,20
283,232,20
232,260,20
260,340,20
340,300,20
300,284,20
284,266,20
266,288,20
288,263,20
263,282,20
282,264,20
264,294,20
294,259,20
259,298,20
298,273,20
273,269,20
269,375,20
375,279,20
279,372,20
372,311,20
311,275,20
275,322,20
322,292,20
292,285,20
285,257,20
257,327,20
327,315,20
315,270,20
270,344,20
344,326,20
326,321,20
321,295,20
295,309,20
309,297,20
297,261,20
261,330,20
330,271,20
271,348,20
348,324,20
324,286,20
286,289,20
289,351,20
351,290,20
290,347,20
347,305,20
305,280,20
280,436,20
436,303,20
303,312,20
312,332,20
332,360,20
360,331,20
331,278,20
278,329,20
329,253,20
253,336,20
336,334,20
334,291,20
291,293,20
293,371,20
371,308,20
308,274,20
274,307,20
307,333,20
333,320,20
320,316,20
316,343,20
343,357,20
357,342,20
342,345,20
345,310,20
310,462,20
462,359,20
359,423,20
423,338,20
338,362,20
362,346,20
346,306,20
306,355,20
355,304,20
304,281,20
281,328,20
328,365,20
365,350,20
350,377,20
377,420,20
420,373,20
373,402,20
402,388,20
388,339,20
339,391,20
391,390,20
390,368,20
368,323,20
323,403,20
403,369,20
369,366,20
366,398,20
398,361,20
361,352,20
352,354,20
354,425,20
425,313,20
313,414,20
414,382,20
382,337,20
337,383,20
383,363,20
363,380,20
380,455,20
455,374,20
374,417,20
417,376,20
376,367,20
367,349,20
349,446,20
446,395,20
395,384,20
384,370,20
370,353,20
353,393,20
393,356,20
356,386,20
386,399,20
399,378,20
378,481,20
481,443,20
443,407,20
407,385,20
385,400,20
400,429,20
429,490,20
490,418,20
418,358,20
358,341,20
341,465,20
465,442,20
442,408,20
408,401,20
401,364,20
364,381,20
381,404,20
404,447,20
447,464,20
464,394,20
394,409,20
409,325,20
325,458,20
458,430,20
430,489,20
489,480,20
480,494,20
494,415,20
415,413,20
413,397,20
397,478,20
478,460,20
460,482,20
482,406,20
406,379,20
379,410,20
410,470,20
470,440,20
440,437,20
437,416,20
416,427,20
427,412,20
412,389,20
389,461,20
461,444,20
444,419,20
0,426,20
426,387,20
387,456,20
456,432,20
432,424,20
0,431,20
431,392,20
392,471,20
471,435,20
0,438,20
438,433,20
433,493,20
493,441,20
441,453,20
453,428,20
428,463,20
0,488,20
488,450,20
450,475,20
475,468,20
468,451,20
451,477,20
477,467,20
0,496,20
496,474,20
474,434,20
1,483,20
1,491,20
491,454,20
454,421,20
421,396,20
396,459,20
459,466,20
466,486,20
60,499,20
499,449,20
449,485,20
485,484,20
29,457,20
457,445,20
445,495,20
495,422,20
422,472,20
472,497,20
94,498,20
498,405,20
405,452,20
12,469,20
469,479,20
479,411,20
411,476,20
34,487,20
34,448,20
34,473,20
97,439,20
41,492,20
