Target,Source,Weight
5,62,30
5,88,30
5,95,30
5,105,30
5,111,30
5,125,30
5,136,30
5,182,30
5,215,30
5,272,30
5,311,30
5,312,30
5,333,30
5,338,30
5,346,30
5,359,30
5,360,30
5,381,30
5,419,30
5,432,30
5,36,30
5,117,30
5,268,30
5,304,30
5,358,30
5,364,30
5,411,30
5,382,30
5,329,30
5,322,30
5,295,30
5,334,30
6,38,30
6,108,30
6,153,30
6,155,30
6,158,30
6,202,30
6,210,30
6,241,30
6,305,30
6,352,30
6,365,30
6,398,30
6,420,30
6,443,30
6,486,30
6,494,30
6,497,30
6,157,30
6,303,30
6,262,30
6,284,30
6,474,30
6,31,30
6,422,30
7,57,30
7,123,30
7,139,30
7,165,30
7,178,30
7,212,30
7,213,30
7,261,30
7,282,30
7,288,30
7,472,30
7,191,30
7,232,30
7,368,30
7,496,30
7,269,30
7,293,30
7,399,30
7,470,30
8,83,30
8,126,30
8,132,30
8,167,30
8,195,30
8,197,30
8,198,30
8,200,30
8,242,30
8,247,30
8,254,30
8,260,30
8,273,30
8,292,30
8,323,30
8,373,30
8,374,30
8,17,30
8,357,30
8,384,30
8,477,30
8,491,30
8,345,30
8,499,30
9,13,30
9,21,30
9,42,30
9,74,30
9,76,30
9,115,30
9,116,30
9,152,30
9,160,30
9,192,30
9,234,30
9,353,30
9,377,30
9,441,30
9,445,30
9,449,30
9,330,30
9,370,30
9,383,30
9,408,30
9,473,30
9,168,30
9,297,30
9,361,30
9,475,30
9,280,30
10,24,30
10,64,30
10,77,30
10,80,30
10,107,30
10,137,30
10,156,30
10,184,30
10,194,30
10,348,30
10,395,30
10,447,30
10,455,30
10,325,30
10,471,30
10,298,30
10,263,30
10,440,30
10,405,30
11,78,30
11,109,30
11,119,30
11,148,30
11,149,30
11,161,30
11,179,30
11,180,30
11,244,30
11,393,30
11,414,30
11,240,30
11,283,30
11,415,30
11,427,30
12,79,30
12,93,30
12,131,30
12,209,30
12,327,30
12,417,30
12,488,30
12,14,30
12,23,30
12,324,30
12,466,30
12,493,30
13,40,30
13,55,30
13,69,30
13,92,30
13,128,30
13,141,30
13,435,30
13,442,30
13,462,30
13,22,30
13,65,30
13,309,30
13,401,30
13,16,30
14,127,30
14,199,30
14,211,30
14,245,30
14,264,30
14,276,30
14,318,30
14,320,30
14,331,30
14,343,30
14,484,30
14,431,30
14,476,30
15,66,30
15,75,30
15,118,30
15,181,30
15,222,30
15,238,30
15,250,30
15,266,30
15,294,30
15,366,30
15,467,30
16,84,30
16,220,30
16,300,30
16,310,30
16,362,30
16,67,30
17,82,30
17,121,30
17,183,30
17,203,30
17,391,30
17,459,30
17,448,30
17,479,30
17,279,30
17,418,30
18,81,30
18,133,30
18,151,30
18,201,30
18,347,30
18,426,30
18,296,30
18,159,30
18,456,30
18,376,30
19,91,30
19,291,30
19,429,30
19,437,30
19,286,30
20,171,30
20,193,30
20,278,30
20,289,30
20,354,30
20,101,30
20,389,30
20,321,30
20,413,30
21,44,30
21,60,30
21,351,30
21,403,30
22,29,30
22,45,30
22,120,30
22,173,30
22,225,30
22,434,30
22,319,30
23,231,30
23,257,30
23,340,30
23,453,30
23,172,30
24,146,30
24,394,30
24,452,30
24,255,30
25,206,30
25,236,30
25,428,30
25,54,30
25,287,30
26,31,30
26,189,30
26,190,30
26,326,30
26,390,30
26,454,30
27,39,30
27,253,30
27,271,30
28,84,30
28,163,30
29,228,30
29,406,30
30,463,30
30,490,30
31,50,30
31,421,30
31,363,30
33,122,30
33,267,30
35,145,30
35,487,30
35,492,30
35,51,30
35,344,30
37,61,30
37,162,30
37,460,30
39,265,30
39,315,30
40,302,30
40,409,30
40,457,30
41,49,30
42,216,30
42,314,30
43,465,30
43,313,30
44,469,30
44,481,30
45,397,30
45,341,30
45,458,30
46,150,30
48,332,30
56,483,30
57,335,30
57,410,30
58,237,30
70,350,30
72,227,30
